Time [s]	Drucki Ch.  1(Target)[mbar]	Drucki Ch.  1(Read)[mbar]	Drucki Ch.  2(Target)[mbar]	Drucki Ch.  2(Read)[mbar]	Drucki Ch.  3(Target)[mbar]	Drucki Ch.  3(Read)[mbar]	Drucki Ch.  4(Target)[mbar]	Drucki Ch.  4(Read)[mbar]	
3765.5730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3765.6730	0.0000	1.4250	146.0000	146.0205	0.0000	0.3487	0.0000	3.0457	
3765.7730	0.0000	1.4329	146.0000	146.0205	0.0000	0.3487	0.0000	2.9720	
3765.8730	0.0000	1.4250	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3765.9730	0.0000	1.4329	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3766.0730	0.0000	1.4250	146.0000	146.0205	0.0000	0.2796	0.0000	3.0457	
3766.1730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3766.2730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3766.3730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3766.4730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3766.5730	0.0000	1.4250	146.0000	146.1450	0.0000	0.2796	0.0000	3.0457	
3766.6730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3766.7730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3766.8730	0.0000	1.4171	146.0000	146.0205	0.0000	0.4177	0.0000	2.9720	
3766.9730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3767.0730	0.0000	1.4329	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3767.1730	0.0000	1.4250	146.0000	146.0205	0.0000	0.2796	0.0000	2.9720	
3767.2730	0.0000	1.4329	146.0000	146.0828	0.0000	0.2796	0.0000	2.8982	
3767.3730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	3.0457	
3767.4730	0.0000	1.4329	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3767.5730	0.0000	1.4250	146.0000	146.0205	0.0000	0.2796	0.0000	3.0457	
3767.6730	0.0000	1.4329	146.0000	146.0205	0.0000	0.2796	0.0000	3.0457	
3767.7730	0.0000	1.4250	146.0000	146.0205	0.0000	0.2796	0.0000	2.9720	
3767.8730	0.0000	1.4329	146.0000	146.0205	0.0000	0.2796	0.0000	2.9720	
3767.9730	0.0000	1.4329	146.0000	146.0205	0.0000	0.2106	0.0000	2.9720	
3768.0730	0.0000	1.4329	146.0000	146.0828	0.0000	0.2796	0.0000	2.8982	
3768.1730	0.0000	1.4250	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3768.2730	0.0000	1.4171	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3768.3730	0.0000	1.4250	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3768.4730	0.0000	1.4407	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3768.5730	0.0000	1.4329	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3768.6730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3768.7730	0.0000	1.4250	146.0000	146.0205	0.0000	0.3487	0.0000	2.9720	
3768.8730	0.0000	1.4329	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3768.9730	0.0000	1.4250	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3769.0730	0.0000	1.4329	146.0000	146.1450	0.0000	0.3487	0.0000	2.9720	
3769.1730	0.0000	1.4250	146.0000	146.1450	0.0000	0.2796	0.0000	2.8982	
3769.2730	0.0000	1.4250	146.0000	146.0828	0.0000	0.2796	0.0000	2.8982	
3769.3730	0.0000	1.4250	146.0000	146.0205	0.0000	0.3487	0.0000	2.9720	
3769.4730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	3.0457	
3769.5730	0.0000	1.4171	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3769.6730	0.0000	1.4329	146.0000	146.0205	0.0000	0.2796	0.0000	2.9720	
3769.7730	0.0000	1.4329	146.0000	146.0205	0.0000	0.3487	0.0000	2.9720	
3769.8730	0.0000	1.4250	146.0000	146.0828	0.0000	0.2796	0.0000	2.9720	
3769.9730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.8982	
3770.0730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	2.8982	
3770.1730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3770.2730	0.0000	1.4407	146.0000	146.0205	0.0000	0.3487	0.0000	2.8982	
3770.3730	0.0000	1.4329	146.0000	146.0205	0.0000	0.3487	0.0000	2.8982	
3770.4730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3770.5730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	3.0457	
3770.6730	0.0000	1.4250	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3770.7730	0.0000	1.4329	146.0000	146.0205	0.0000	0.2796	0.0000	2.8982	
3770.8730	0.0000	1.4329	146.0000	146.0205	0.0000	0.3487	0.0000	2.8982	
3770.9730	0.0000	1.4329	146.0000	146.0205	0.0000	0.2796	0.0000	2.9720	
3771.0730	0.0000	1.4250	146.0000	146.0205	0.0000	0.3487	0.0000	2.8982	
3771.1730	0.0000	1.4250	146.0000	146.0205	0.0000	0.2796	0.0000	2.9720	
3771.2730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
3771.3730	0.0000	1.4329	146.0000	146.0205	0.0000	0.3487	0.0000	2.9720	
3771.4730	0.0000	1.4329	146.0000	146.0828	0.0000	0.3487	0.0000	2.9720	
