Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,273 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
380.7,1203.20,,
381.1,1625.06,,
381.5,2086.56,,
381.9,2580.56,,
382.3,3100.20,,
382.7,3637.86,,
383.1,4186.75,,
383.5,4745.25,,
383.8,5313.19,,
384.2,5889.11,,
384.6,6471.66,,
385.0,7059.63,,
385.3,7652.70,,
385.7,8248.90,,
386.1,8839.24,,
386.4,9423.53,,
386.8,10007.01,,
387.2,10593.28,,
387.6,11181.23,,
387.9,11765.95,,
388.3,12338.67,,
388.7,12894.18,,
389.1,13433.70,,
389.5,13962.57,,
389.8,14483.01,,
390.2,14997.50,,
390.6,15508.51,,
391.0,16018.33,,
391.4,16528.26,,
391.8,17036.17,,
392.2,17542.48,,
392.6,18047.52,,
393.0,18552.98,,
393.3,19061.14,,
393.7,19573.01,,
394.1,20089.60,,
394.5,20611.08,,
394.9,21135.11,,
395.3,21660.93,,
395.7,22188.03,,
396.0,22715.32,,
396.4,23240.81,,
396.8,23761.43,,
397.2,24278.02,,
397.6,24793.41,,
398.0,25307.11,,
398.4,25818.25,,
398.8,26326.58,,
399.1,26832.13,,
399.5,27335.15,,
399.9,27836.64,,
400.3,28337.24,,
400.7,28837.38,,
401.1,29338.00,,
401.5,29840.30,,
401.9,30344.08,,
402.3,30849.84,,
402.7,31350.66,,
403.1,31825.61,,
403.5,32260.37,,
403.9,32667.05,,
404.3,33054.86,,
404.7,33429.37,,
405.1,33794.54,,
405.6,34153.86,,
406.0,34511.02,,
406.4,34866.75,,
406.8,35220.15,,
407.2,35570.18,,
407.7,35909.50,,
408.1,36235.65,,
408.5,36555.97,,
409.0,36871.33,,
409.4,37182.53,,
409.8,37486.08,,
410.3,37770.10,,
410.7,38035.96,,
411.2,38280.76,,
411.6,38500.24,,
412.1,38693.94,,
412.5,38862.02,,
413.0,39007.15,,
413.5,39134.49,,
414.0,39242.46,,
414.4,39334.41,,
414.9,39410.48,,
415.4,39473.98,,
415.9,39525.50,,
416.4,39563.38,,
416.9,39589.81,,
417.4,39610.34,,
417.9,39628.32,,
418.4,39642.96,,
418.9,39653.35,,
419.4,39662.82,,
419.9,39670.41,,
420.4,39676.46,,
420.9,39684.77,,
421.4,39694.39,,
421.9,39701.21,,
422.4,39704.63,,
422.9,39705.29,,
423.4,39705.12,,
423.9,39704.51,,
424.4,39703.01,,
424.9,39701.14,,
425.4,39699.21,,
425.9,39697.38,,
426.4,39695.03,,
426.9,39692.58,,
427.4,39689.54,,
427.9,39685.70,,
428.4,39681.00,,
428.9,39675.47,,
429.4,39669.20,,
429.9,39662.26,,
430.4,39655.48,,
430.9,39649.25,,
431.4,39645.19,,
431.9,39644.68,,
432.4,39644.70,,
432.9,39643.61,,
433.4,39642.00,,
433.9,39639.51,,
434.4,39637.45,,
434.9,39635.05,,
435.4,39632.64,,
435.9,39630.40,,
436.4,39628.42,,
436.9,39626.71,,
437.4,39625.27,,
437.9,39624.08,,
438.4,39623.11,,
438.9,39622.32,,
439.4,39622.40,,
439.9,39624.34,,
440.4,39627.84,,
440.9,39634.04,,
441.4,39642.65,,
441.9,39651.94,,
442.4,39658.11,,
442.9,39658.64,,
443.4,39655.41,,
443.9,39650.40,,
444.4,39644.79,,
444.9,39639.96,,
445.4,39635.20,,
445.9,39630.11,,
446.4,39625.20,,
446.9,39619.35,,
447.4,39613.40,,
447.9,39607.82,,
448.4,39602.15,,
448.9,39596.12,,
449.4,39590.34,,
449.9,39585.10,,
450.4,39579.13,,
450.9,39573.18,,
451.4,39567.68,,
451.9,39562.81,,
452.4,39558.63,,
452.9,39555.11,,
453.4,39552.21,,
453.9,39549.84,,
454.4,39547.93,,
454.9,39547.11,,
455.4,39547.63,,
455.9,39548.83,,
456.4,39550.31,,
456.9,39551.84,,
457.4,39551.88,,
457.9,39551.11,,
458.4,39549.26,,
458.9,39546.97,,
459.4,39544.60,,
459.9,39541.66,,
460.4,39538.62,,
460.9,39536.45,,
461.4,39534.90,,
461.9,39533.79,,
462.4,39533.01,,
462.9,39532.45,,
463.4,39532.05,,
463.9,39531.77,,
464.4,39532.27,,
464.9,39532.45,,
465.4,39532.45,,
465.9,39532.36,,
466.4,39532.21,,
466.9,39532.05,,
467.4,39531.90,,
467.9,39531.76,,
468.4,39531.63,,
468.9,39530.82,,
469.4,39529.70,,
469.9,39529.20,,
470.4,39529.07,,
470.9,39529.14,,
471.4,39530.02,,
471.9,39531.98,,
472.4,39535.07,,
472.9,39538.56,,
473.4,39542.00,,
473.9,39545.18,,
474.4,39547.27,,
474.9,39547.94,,
475.4,39547.80,,
475.9,39547.22,,
476.4,39546.46,,
476.9,39544.95,,
477.4,39543.15,,
477.9,39540.61,,
478.4,39538.57,,
478.9,39536.94,,
479.4,39535.64,,
479.9,39534.62,,
480.4,39534.52,,
480.9,39534.93,,
481.4,39535.57,,
481.9,39537.00,,
482.4,39538.75,,
482.9,39540.55,,
483.4,39542.24,,
483.9,39543.75,,
484.4,39544.36,,
484.9,39544.44,,
485.4,39544.23,,
485.9,39544.58,,
486.4,39545.21,,
486.9,39545.23,,
487.4,39544.94,,
487.9,39544.49,,
488.4,39544.70,,
488.9,39545.24,,
489.4,39546.62,,
489.9,39547.66,,
490.4,39548.44,,
490.9,39549.01,,
491.4,39549.45,,
491.9,39549.07,,
492.4,39548.28,,
492.9,39546.62,,
493.4,39544.62,,
493.9,39542.57,,
494.4,39540.65,,
