Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,280 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
408.5,-136.13,,
409.0,-136.69,,
409.5,-137.60,,
410.0,-137.93,,
410.5,-138.63,,
411.0,-138.77,,
411.5,-139.30,,
412.0,-140.02,,
412.5,-140.06,,
413.0,-139.76,,
413.5,-139.28,,
414.0,-138.74,,
414.5,-138.21,,
415.0,-137.73,,
415.5,-137.30,,
416.0,-136.93,,
416.5,-137.33,,
417.0,-137.40,,
417.5,-138.00,,
418.0,-138.13,,
418.5,-138.71,,
419.0,-138.78,,
419.5,-139.28,,
420.0,-139.97,,
420.5,-140.72,,
421.0,-140.74,,
421.5,-140.36,,
422.0,-139.80,,
422.5,-139.89,,
423.0,-139.62,,
423.5,-139.17,,
424.0,-138.65,,
424.5,-138.14,,
425.0,-138.38,,
425.5,-138.99,,
426.0,-139.76,,
426.5,-140.57,,
427.0,-141.33,,
427.5,-142.02,,
428.0,-142.62,,
428.5,-143.12,,
429.0,-143.54,,
429.5,-143.89,,
430.0,-144.16,,
430.5,-143.68,,
431.0,-143.54,,
431.5,-142.87,,
432.0,-141.98,,
432.5,-141.03,,
433.0,-140.11,,
433.5,-139.99,,
434.0,-140.29,,
434.5,-140.81,,
435.0,-141.40,,
435.5,-141.99,,
436.0,-142.54,,
436.5,-143.72,,
437.0,-144.47,,
437.5,-144.92,,
438.0,-145.18,,
438.5,-145.32,,
439.0,-145.39,,
439.5,-144.71,,
440.0,-144.38,,
440.5,-143.56,,
441.0,-143.23,,
441.5,-142.50,,
442.0,-142.30,,
442.5,-142.40,,
443.0,-142.65,,
443.5,-142.97,,
444.0,-143.30,,
444.5,-143.62,,
445.0,-144.60,,
445.5,-145.88,,
446.0,-146.51,,
446.5,-146.76,,
447.0,-146.78,,
447.5,-145.97,,
448.0,-145.49,,
448.5,-145.20,,
449.0,-145.05,,
449.5,-144.28,,
450.0,-143.93,,
450.5,-143.83,,
451.0,-143.88,,
451.5,-144.00,,
452.0,-144.15,,
