Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,136 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
706.8,37652.23,,
707.8,37658.57,,
708.8,37665.06,,
709.8,37671.52,,
710.8,37678.21,,
711.8,37685.00,,
712.8,37691.79,,
713.8,37698.46,,
714.8,37705.12,,
715.8,37711.92,,
716.8,37718.66,,
717.8,37725.34,,
718.8,37732.21,,
719.8,37739.14,,
720.8,37746.14,,
721.8,37753.48,,
722.8,37760.74,,
723.8,37767.98,,
724.8,37775.48,,
725.8,37783.30,,
726.8,37791.36,,
727.8,37799.58,,
728.8,37807.94,,
729.8,37816.29,,
730.8,37825.12,,
731.8,37834.46,,
732.8,37844.30,,
733.8,37854.59,,
734.8,37865.09,,
735.7,37875.85,,
736.7,37886.96,,
737.7,37898.52,,
738.7,37910.39,,
739.7,37922.83,,
740.7,37935.47,,
741.7,37948.75,,
742.7,37962.39,,
743.7,37976.42,,
744.7,37991.15,,
745.7,38006.55,,
746.7,38022.71,,
747.7,38039.46,,
748.7,38056.94,,
749.7,38075.14,,
750.7,38094.40,,
751.7,38114.80,,
752.7,38136.22,,
753.7,38159.07,,
754.7,38183.35,,
755.7,38209.24,,
756.7,38234.77,,
757.7,38250.88,,
758.7,38227.55,,
759.7,38118.53,,
760.7,37929.96,,
761.8,37608.17,,
762.9,37200.41,,
764.0,36741.57,,
765.1,36213.02,,
766.3,35519.07,,
767.5,34544.98,,
768.7,33282.16,,
770.1,31736.85,,
771.5,29945.70,,
772.9,27938.16,,
774.4,25746.61,,
775.9,23408.37,,
777.4,20942.56,,
779.0,18366.16,,
780.6,15725.27,,
782.1,13307.34,,
783.6,11193.96,,
785.0,9303.14,,
786.3,7713.90,,
787.6,6353.86,,
788.9,5245.12,,
790.1,4318.81,,
791.2,3565.26,,
792.4,2942.15,,
793.5,2432.14,,
794.6,2018.79,,
795.6,1686.01,,
796.7,1418.87,,
797.7,1205.80,,
798.8,1035.93,,
799.8,901.04,,
800.8,795.74,,
801.8,713.41,,
802.9,648.31,,
803.9,597.92,,
804.9,558.50,,
805.9,528.23,,
806.9,504.86,,
807.9,486.95,,
808.9,473.70,,
809.9,463.37,,
