Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,140 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
1174.0,-30.31,,
1175.0,-30.35,,
1176.0,-30.39,,
1177.0,-30.42,,
1178.0,-30.44,,
1179.0,-30.46,,
1180.0,-30.48,,
1181.0,-29.79,,
1182.0,-28.77,,
1183.0,-24.13,,
1184.0,-20.70,,
1185.0,-19.56,,
1186.0,-20.45,,
1187.0,-21.65,,
1188.0,-23.64,,
1189.0,-25.91,,
1190.0,-28.17,,
1191.0,-30.26,,
1192.0,-32.11,,
1193.0,-33.70,,
1194.0,-34.33,,
1195.0,-35.11,,
1196.0,-35.91,,
1197.0,-36.67,,
1198.0,-37.35,,
1199.0,-37.94,,
1200.0,-37.73,,
1201.0,-37.82,,
1202.0,-37.36,,
1203.0,-37.33,,
1204.0,-37.55,,
1205.0,-37.88,,
1206.0,-38.24,,
1207.0,-38.61,,
1208.0,-38.94,,
1209.0,-39.23,,
1210.0,-40.19,,
1211.0,-40.73,,
1212.0,-41.71,,
1213.0,-42.15,,
1214.0,-42.98,,
1215.0,-43.26,,
1216.0,-43.91,,
1217.0,-43.33,,
1218.0,-42.82,,
