Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,273 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
414.6,6185.69,,
415.0,6792.38,,
415.4,7404.65,,
415.8,8010.50,,
416.1,8609.59,,
416.5,9205.03,,
416.9,9798.76,,
417.2,10384.90,,
417.6,10960.14,,
418.0,11519.97,,
418.4,12062.36,,
418.8,12589.61,,
419.1,13106.11,,
419.5,13616.43,,
419.9,14124.14,,
420.3,14632.06,,
420.7,15140.98,,
421.1,15649.84,,
421.5,16157.38,,
421.9,16665.12,,
422.3,17174.57,,
422.6,17688.54,,
423.0,18207.49,,
423.4,18729.20,,
423.8,19253.70,,
424.2,19780.10,,
424.6,20307.08,,
425.0,20832.48,,
425.3,21353.86,,
425.7,21869.48,,
426.1,22378.83,,
426.5,22880.68,,
426.9,23376.30,,
427.3,23868.95,,
427.7,24359.17,,
428.1,24846.03,,
428.5,25328.54,,
428.9,25808.63,,
429.3,26288.18,,
429.7,26769.66,,
430.1,27253.55,,
430.5,27738.53,,
430.8,28225.91,,
431.2,28716.95,,
431.6,29210.63,,
432.0,29705.53,,
432.4,30200.08,,
432.8,30686.45,,
433.2,31146.93,,
433.6,31570.37,,
434.0,31957.68,,
434.5,32322.47,,
434.9,32673.67,,
435.3,33017.04,,
435.7,33354.81,,
436.2,33688.60,,
436.6,34019.54,,
437.0,34349.86,,
437.4,34680.10,,
437.9,35007.03,,
438.3,35326.34,,
438.7,35634.16,,
439.2,35933.45,,
439.6,36228.53,,
440.0,36519.20,,
440.5,36802.15,,
440.9,37071.24,,
441.4,37319.23,,
441.8,37540.95,,
442.3,37733.39,,
442.7,37897.05,,
443.2,38033.53,,
443.7,38145.67,,
444.2,38236.00,,
444.7,38306.76,,
445.1,38361.26,,
445.6,38403.12,,
446.1,38434.50,,
446.6,38457.32,,
447.1,38473.90,,
447.6,38485.25,,
448.1,38492.28,,
448.6,38496.48,,
449.1,38498.16,,
449.6,38498.38,,
450.1,38497.08,,
450.6,38495.07,,
451.1,38492.12,,
451.6,38488.17,,
452.1,38483.26,,
452.6,38478.20,,
453.1,38473.41,,
453.6,38469.11,,
454.1,38465.38,,
454.6,38462.23,,
455.1,38458.91,,
455.6,38455.73,,
456.1,38452.16,,
456.6,38448.63,,
457.1,38445.38,,
457.6,38441.80,,
458.1,38438.31,,
458.6,38434.41,,
459.1,38430.57,,
459.6,38426.33,,
460.1,38422.18,,
460.6,38418.39,,
461.1,38415.04,,
461.6,38411.49,,
462.1,38408.06,,
462.6,38404.96,,
463.1,38401.55,,
463.6,38398.21,,
464.1,38395.16,,
464.6,38392.48,,
465.1,38390.18,,
465.6,38388.26,,
466.1,38386.68,,
466.6,38384.69,,
467.1,38382.63,,
467.6,38380.67,,
468.1,38378.90,,
468.6,38377.37,,
469.1,38376.08,,
469.6,38374.30,,
470.1,38373.09,,
470.6,38372.27,,
471.1,38371.72,,
471.6,38371.36,,
472.1,38371.12,,
472.6,38370.97,,
473.1,38370.87,,
473.6,38370.80,,
474.1,38370.77,,
474.6,38370.75,,
475.1,38370.73,,
475.6,38370.73,,
476.1,38370.73,,
476.6,38370.73,,
477.1,38370.73,,
477.6,38370.73,,
478.1,38370.73,,
478.6,38370.73,,
479.1,38370.74,,
479.6,38371.44,,
480.1,38372.47,,
480.6,38372.90,,
481.1,38373.68,,
481.6,38374.59,,
482.1,38376.21,,
482.6,38378.10,,
483.1,38379.28,,
483.6,38380.01,,
484.1,38380.44,,
484.6,38380.68,,
485.1,38380.80,,
485.6,38380.85,,
486.1,38380.85,,
486.6,38380.83,,
487.1,38380.80,,
487.6,38380.77,,
488.1,38381.44,,
488.6,38382.44,,
489.1,38384.25,,
489.6,38386.36,,
490.1,38388.49,,
490.6,38391.17,,
491.1,38393.96,,
491.6,38396.60,,
492.1,38398.28,,
492.6,38399.32,,
493.1,38399.93,,
493.6,38400.28,,
494.1,38400.47,,
494.6,38401.25,,
495.1,38401.59,,
495.6,38401.68,,
496.1,38402.32,,
496.6,38403.21,,
497.1,38404.18,,
497.6,38405.12,,
498.1,38405.97,,
498.6,38407.42,,
499.1,38409.09,,
499.6,38410.75,,
500.1,38412.30,,
500.6,38414.37,,
501.1,38416.57,,
501.6,38418.69,,
502.1,38419.91,,
502.6,38421.26,,
503.1,38422.59,,
503.6,38423.80,,
504.1,38424.87,,
504.6,38425.79,,
505.1,38426.56,,
505.6,38427.89,,
506.1,38429.44,,
506.6,38430.99,,
507.1,38433.13,,
507.6,38435.43,,
508.1,38437.66,,
508.6,38440.39,,
509.1,38443.20,,
509.6,38445.84,,
510.1,38448.21,,
510.6,38450.26,,
511.1,38451.99,,
511.6,38452.73,,
512.1,38453.58,,
512.6,38454.43,,
513.1,38455.22,,
513.6,38455.92,,
514.1,38456.52,,
514.6,38457.74,,
515.1,38459.19,,
515.6,38460.66,,
516.1,38462.75,,
516.6,38465.01,,
517.1,38467.21,,
517.6,38469.21,,
518.1,38470.97,,
518.6,38473.17,,
519.1,38474.75,,
519.6,38475.88,,
520.1,38476.69,,
520.6,38477.27,,
521.1,38477.69,,
521.6,38477.99,,
522.1,38478.20,,
522.6,38479.05,,
523.1,38480.19,,
523.6,38481.40,,
524.1,38482.56,,
524.6,38484.32,,
525.1,38486.27,,
525.6,38488.88,,
526.1,38491.67,,
526.6,38494.34,,
527.1,38496.77,,
527.6,38498.89,,
528.1,38500.69,,
528.6,38502.19,,
529.1,38503.43,,
529.6,38504.43,,
530.1,38505.24,,
530.6,38505.88,,
531.1,38506.39,,
531.6,38507.50,,
532.1,38508.84,,
532.6,38510.22,,
533.1,38512.22,,
533.6,38514.41,,
534.1,38516.54,,
534.6,38519.20,,
535.1,38521.94,,
535.6,38524.54,,
536.1,38526.87,,
536.6,38528.89,,
537.1,38530.60,,
537.6,38532.02,,
538.1,38533.19,,
538.6,38534.13,,
539.1,38534.88,,
539.6,38535.49,,
540.1,38535.96,,
540.6,38536.34,,
541.1,38537.33,,
541.6,38538.59,,
542.1,38540.61,,
542.6,38542.88,,
543.1,38545.13,,
543.6,38547.21,,
544.1,38549.74,,
544.6,38552.35,,
545.1,38554.80,,
545.6,38556.99,,
546.1,38558.89,,
546.6,38560.50,,
547.1,38561.83,,
547.6,38562.92,,
548.1,38563.80,,
548.6,38564.51,,
549.1,38565.78,,
549.6,38567.26,,
550.1,38568.74,,
550.6,38570.82,,
551.1,38573.08,,
551.6,38575.26,,
552.1,38577.96,,
552.6,38580.04,,
553.1,38582.33,,
553.6,38584.58,,
554.1,38586.64,,
554.6,38588.45,,
555.1,38590.01,,
555.6,38591.31,,
556.1,38592.38,,
556.6,38593.25,,
557.1,38593.95,,
557.6,38595.22,,
558.1,38596.69,,
558.6,38598.88,,
559.1,38601.29,,
559.6,38603.65,,
560.1,38605.81,,
560.6,38608.42,,
561.1,38611.07,,
561.6,38613.56,,
562.1,38616.49,,
562.6,38619.45,,
563.1,38622.21,,
563.6,38624.66,,
564.1,38626.77,,
564.6,38628.55,,
565.1,38629.32,,
565.6,38630.20,,
566.1,38631.07,,
566.6,38631.88,,
567.1,38632.59,,
567.6,38633.90,,
568.1,38635.45,,
568.6,38637.01,,
569.1,38639.16,,
569.6,38641.48,,
570.1,38644.43,,
570.6,38647.50,,
571.1,38650.42,,
571.6,38653.05,,
572.1,38655.33,,
572.6,38657.27,,
573.1,38658.88,,
573.6,38660.20,,
574.1,38661.97,,
574.6,38663.86,,
575.1,38665.68,,
575.6,38667.32,,
576.1,38668.76,,
576.6,38669.98,,
577.1,38671.71,,
577.6,38673.57,,
578.1,38676.09,,
578.6,38678.07,,
579.1,38680.32,,
579.6,38682.56,,
580.1,38685.33,,
580.6,38687.49,,
581.1,38689.17,,
581.6,38690.46,,
582.1,38691.46,,
582.6,38692.93,,
583.1,38694.55,,
583.6,38696.13,,
584.1,38697.58,,
584.6,38698.85,,
585.1,38700.65,,
585.6,38702.59,,
586.1,38705.17,,
586.6,38707.92,,
587.1,38711.26,,
587.6,38714.68,,
588.1,38717.89,,
588.6,38720.77,,
589.1,38723.26,,
589.6,38725.36,,
590.1,38727.81,,
590.6,38730.26,,
591.1,38731.85,,
591.6,38733.55,,
592.1,38734.49,,
592.6,38735.66,,
593.1,38736.87,,
593.6,38738.02,,
594.1,38739.75,,
594.6,38740.96,,
595.1,38742.52,,
595.6,38744.15,,
596.1,38745.70,,
596.6,38747.80,,
597.1,38750.05,,
597.6,38752.21,,
598.1,38754.17,,
598.6,38756.59,,
599.1,38759.08,,
599.6,38760.73,,
600.1,38761.80,,
600.6,38763.20,,
601.1,38764.66,,
601.6,38766.06,,
602.1,38768.03,,
602.6,38770.16,,
603.1,38772.23,,
603.6,38774.11,,
604.1,38776.47,,
604.6,38778.91,,
605.1,38781.21,,
605.6,38783.99,,
