Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,140 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
610.5,34369.86,,
611.5,34370.12,,
612.5,34370.61,,
613.5,34370.84,,
614.5,34370.37,,
615.5,34369.92,,
616.5,34369.51,,
617.5,34369.16,,
618.5,34368.50,,
619.5,34367.81,,
620.5,34366.98,,
621.5,34366.49,,
622.5,34366.31,,
623.5,34366.30,,
624.5,34366.39,,
625.5,34366.44,,
626.5,34366.90,,
627.5,34367.73,,
628.5,34368.70,,
629.5,34369.59,,
630.5,34370.01,,
631.5,34370.33,,
632.5,34370.40,,
633.5,34370.23,,
634.5,34369.68,,
635.5,34369.06,,
636.5,34368.45,,
637.5,34368.06,,
638.5,34367.81,,
639.5,34367.67,,
640.5,34367.58,,
641.5,34367.81,,
642.5,34368.44,,
643.5,34369.53,,
644.5,34370.42,,
645.5,34371.22,,
646.5,34371.93,,
647.5,34372.71,,
648.5,34373.75,,
649.5,34374.30,,
650.5,34374.75,,
651.5,34375.18,,
652.5,34375.59,,
653.5,34375.59,,
654.5,34375.55,,
655.5,34375.85,,
656.5,34376.40,,
657.5,34377.04,,
658.5,34377.87,,
659.5,34378.91,,
660.5,34379.55,,
661.5,34379.84,,
662.5,34379.56,,
663.5,34378.91,,
664.5,34377.93,,
665.5,34377.02,,
666.5,34376.12,,
667.5,34375.38,,
668.5,34374.70,,
669.5,34374.27,,
670.5,34373.65,,
671.5,34373.33,,
672.5,34373.46,,
673.5,34373.73,,
674.5,34373.88,,
675.5,34374.22,,
676.5,34374.56,,
677.5,34375.22,,
678.5,34376.00,,
679.5,34377.16,,
680.5,34378.79,,
681.5,34380.73,,
682.5,34382.88,,
683.5,34384.80,,
684.5,34386.12,,
685.5,34386.39,,
686.5,34385.81,,
687.5,34385.08,,
688.5,34384.69,,
689.5,34384.94,,
690.5,34385.44,,
691.5,34385.94,,
692.5,34386.14,,
693.5,34386.35,,
694.5,34386.63,,
695.5,34387.37,,
696.5,34388.49,,
697.5,34389.82,,
698.5,34391.17,,
699.5,34392.43,,
700.5,34393.29,,
701.5,34393.69,,
702.5,34394.17,,
703.5,34394.48,,
704.5,34394.86,,
705.5,34395.07,,
706.5,34395.17,,
707.5,34395.39,,
708.5,34395.47,,
709.5,34395.84,,
710.5,34396.50,,
711.5,34397.10,,
712.5,34397.89,,
713.5,34398.91,,
714.5,34399.97,,
715.5,34400.71,,
716.5,34401.32,,
717.5,34401.55,,
718.5,34401.82,,
719.5,34402.18,,
720.5,34402.48,,
721.5,34402.64,,
722.5,34402.79,,
723.5,34403.29,,
724.5,34403.77,,
725.5,34404.28,,
726.5,34404.77,,
727.5,34405.49,,
728.5,34406.46,,
729.5,34407.66,,
730.5,34408.74,,
731.5,34409.75,,
732.5,34410.83,,
733.5,34412.06,,
734.5,34413.36,,
735.5,34414.78,,
736.5,34415.91,,
737.5,34416.97,,
738.5,34418.10,,
739.5,34419.27,,
740.5,34420.11,,
741.5,34420.63,,
742.5,34421.12,,
743.5,34421.55,,
744.5,34422.20,,
745.5,34422.72,,
746.5,34423.07,,
747.5,34423.64,,
748.5,34424.56,,
749.5,34425.43,,
750.5,34426.47,,
751.5,34427.98,,
752.5,34429.71,,
753.5,34431.36,,
754.5,34432.84,,
755.5,34434.12,,
756.5,34435.39,,
757.5,34436.55,,
758.5,34437.76,,
759.5,34438.99,,
760.5,34440.24,,
761.5,34441.67,,
762.5,34443.09,,
763.5,34444.42,,
764.5,34445.95,,
765.5,34447.65,,
766.5,34449.51,,
767.5,34451.50,,
768.5,34453.50,,
769.5,34455.54,,
770.5,34457.73,,
771.5,34459.75,,
772.5,34461.53,,
773.5,34463.24,,
774.5,34465.05,,
775.5,34466.88,,
776.5,34468.58,,
777.5,34470.27,,
778.5,34472.20,,
779.5,34474.20,,
780.5,34476.27,,
781.5,34478.50,,
782.5,34481.19,,
783.5,34484.29,,
784.5,34487.57,,
785.5,34490.71,,
786.5,34493.81,,
787.5,34497.03,,
788.5,34500.26,,
789.5,34503.27,,
790.5,34505.93,,
791.5,34508.41,,
792.5,34510.87,,
793.5,34513.32,,
794.5,34516.04,,
795.5,34518.80,,
796.5,34521.56,,
797.5,34524.30,,
798.5,34527.01,,
799.5,34530.13,,
800.5,34533.25,,
801.5,34536.60,,
802.5,34539.91,,
803.5,34543.23,,
804.5,34546.33,,
805.5,34549.61,,
806.5,34552.84,,
807.5,34555.73,,
808.5,34558.14,,
809.5,34560.21,,
810.5,34562.04,,
811.5,34563.60,,
812.5,34565.36,,
813.5,34567.10,,
814.5,34568.70,,
815.5,34570.20,,
816.5,34571.72,,
817.5,34573.58,,
818.5,34575.59,,
819.5,34577.79,,
820.5,34580.21,,
821.5,34582.67,,
822.5,34585.05,,
823.5,34587.31,,
824.5,34589.53,,
825.5,34591.74,,
826.5,34593.69,,
827.5,34595.47,,
828.5,34597.10,,
829.5,34598.72,,
830.5,34600.58,,
831.5,34602.52,,
832.5,34604.71,,
833.5,34606.98,,
834.5,34609.57,,
835.5,34612.42,,
836.5,34615.91,,
837.5,34619.85,,
838.5,34624.02,,
839.5,34628.72,,
840.5,34633.65,,
841.5,34638.78,,
842.5,34644.54,,
843.4,34650.86,,
844.4,34657.47,,
845.4,34664.47,,
846.4,34672.16,,
847.4,34680.56,,
848.4,34689.98,,
849.4,34700.17,,
850.4,34711.56,,
851.4,34724.28,,
852.4,34738.42,,
853.4,34754.34,,
854.4,34771.51,,
855.4,34789.28,,
856.4,34803.33,,
857.4,34789.34,,
858.4,34702.43,,
859.5,34540.76,,
860.5,34293.12,,
861.6,33904.61,,
862.7,33442.02,,
863.8,32928.24,,
865.0,32308.17,,
866.1,31472.50,,
867.4,30361.48,,
868.7,28974.49,,
870.0,27347.99,,
871.4,25484.57,,
872.9,23428.64,,
874.4,21184.37,,
875.9,18823.47,,
877.4,16340.54,,
879.0,13842.02,,
880.5,11573.22,,
881.9,9544.51,,
883.3,7790.41,,
884.6,6289.51,,
885.9,5043.38,,
887.1,4009.00,,
888.3,3158.31,,
889.5,2466.74,,
890.6,1909.53,,
891.7,1463.32,,
892.8,1107.81,,
893.8,826.43,,
894.9,605.77,,
895.9,432.76,,
896.9,297.00,,
898.0,191.48,,
899.0,109.64,,
900.0,46.20,,
901.0,-2.75,,
902.0,-40.95,,
903.0,-70.55,,
904.0,-93.97,,
905.0,-111.76,,
906.0,-125.97,,
907.0,-136.98,,
908.0,-145.66,,
909.0,-152.56,,
910.0,-157.83,,
911.0,-161.67,,
912.0,-164.29,,
913.0,-166.24,,
914.0,-167.35,,
915.0,-168.18,,
916.0,-168.64,,
917.0,-168.94,,
918.0,-169.05,,
919.0,-169.15,,
920.0,-169.49,,
921.0,-170.12,,
922.0,-170.95,,
923.0,-172.00,,
924.0,-172.92,,
925.0,-173.79,,
926.0,-174.84,,
927.0,-175.65,,
928.0,-176.35,,
929.0,-176.68,,
930.0,-177.15,,
931.0,-177.11,,
932.0,-177.17,,
933.0,-176.92,,
934.0,-176.79,,
935.0,-176.55,,
936.0,-176.28,,
937.0,-176.18,,
938.0,-176.09,,
939.0,-176.37,,
940.0,-176.75,,
941.0,-177.41,,
942.0,-178.08,,
943.0,-178.72,,
944.0,-179.47,,
945.0,-180.14,,
946.0,-180.89,,
947.0,-181.19,,
948.0,-181.67,,
949.0,-181.68,,
950.0,-181.71,,
951.0,-181.47,,
952.0,-181.19,,
953.0,-180.92,,
954.0,-180.85,,
955.0,-180.80,,
956.0,-180.76,,
957.0,-181.00,,
958.0,-181.47,,
959.0,-182.28,,
960.0,-182.87,,
961.0,-183.30,,
962.0,-183.70,,
963.0,-184.41,,
964.0,-185.06,,
965.0,-185.72,,
966.0,-186.06,,
967.0,-186.13,,
968.0,-186.05,,
969.0,-186.06,,
970.0,-186.13,,
971.0,-186.22,,
972.0,-186.23,,
973.0,-186.46,,
974.0,-186.71,,
975.0,-187.21,,
976.0,-187.81,,
977.0,-188.69,,
978.0,-189.48,,
979.0,-190.08,,
980.0,-190.44,,
981.0,-190.55,,
982.0,-190.53,,
983.0,-190.44,,
984.0,-190.49,,
985.0,-190.26,,
986.0,-189.90,,
987.0,-189.67,,
988.0,-189.61,,
989.0,-189.65,,
990.0,-189.93,,
991.0,-190.21,,
992.0,-190.48,,
993.0,-190.91,,
994.0,-191.47,,
995.0,-192.16,,
996.0,-192.77,,
997.0,-193.22,,
998.0,-193.45,,
999.0,-193.28,,
1000.0,-193.18,,
1001.0,-192.94,,
1002.0,-192.56,,
1003.0,-191.95,,
1004.0,-191.26,,
1005.0,-190.67,,
1006.0,-190.26,,
1007.0,-190.06,,
1008.0,-190.09,,
1009.0,-190.41,,
1010.0,-190.78,,
1011.0,-191.32,,
1012.0,-191.91,,
1013.0,-192.77,,
1014.0,-193.52,,
1015.0,-194.07,,
1016.0,-194.47,,
1017.0,-194.50,,
1018.0,-194.33,,
1019.0,-194.15,,
1020.0,-193.89,,
1021.0,-193.52,,
1022.0,-192.85,,
1023.0,-192.06,,
1024.0,-191.27,,
1025.0,-190.88,,
1026.0,-190.84,,
1027.0,-190.89,,
1028.0,-190.90,,
1029.0,-191.15,,
1030.0,-191.69,,
1031.0,-192.35,,
1032.0,-193.03,,
1033.0,-193.58,,
1034.0,-194.19,,
1035.0,-194.54,,
1036.0,-194.80,,
1037.0,-194.82,,
1038.0,-194.61,,
1039.0,-194.31,,
1040.0,-193.88,,
1041.0,-193.42,,
1042.0,-192.97,,
1043.0,-192.83,,
1044.0,-192.78,,
1045.0,-193.04,,
1046.0,-193.36,,
1047.0,-193.88,,
1048.0,-194.45,,
1049.0,-195.02,,
1050.0,-195.73,,
1051.0,-196.45,,
1052.0,-197.05,,
1053.0,-197.35,,
1054.0,-197.39,,
1055.0,-197.55,,
1056.0,-197.58,,
1057.0,-197.82,,
1058.0,-198.23,,
1059.0,-198.53,,
1060.0,-198.21,,
1061.0,-197.14,,
1062.0,-195.57,,
1063.0,-194.64,,
1064.0,-195.28,,
1065.0,-196.53,,
1066.0,-197.94,,
1067.0,-198.35,,
1068.0,-198.11,,
1069.0,-198.33,,
1070.0,-198.97,,
1071.0,-199.96,,
1072.0,-200.89,,
1073.0,-201.81,,
1074.0,-202.49,,
1075.0,-203.51,,
1076.0,-203.94,,
1077.0,-203.93,,
1078.0,-203.50,,
1079.0,-203.16,,
1080.0,-202.96,,
1081.0,-202.78,,
1082.0,-203.05,,
1083.0,-203.02,,
1084.0,-203.28,,
1085.0,-203.13,,
1086.0,-202.87,,
1087.0,-202.92,,
1088.0,-203.58,,
1089.0,-204.70,,
1090.0,-205.27,,
1091.0,-205.69,,
1092.0,-205.54,,
1093.0,-205.91,,
1094.0,-206.26,,
1095.0,-206.75,,
1096.0,-206.84,,
1097.0,-207.06,,
1098.0,-207.52,,
1099.0,-207.98,,
1100.0,-208.23,,
1101.0,-208.26,,
1102.0,-208.35,,
1103.0,-208.91,,
1104.0,-209.77,,
1105.0,-210.55,,
1106.0,-211.33,,
1107.0,-211.42,,
1108.0,-210.78,,
1109.0,-209.61,,
1110.0,-207.89,,
1111.0,-206.27,,
1112.0,-205.26,,
1113.0,-204.65,,
1114.0,-204.47,,
1115.0,-204.28,,
1116.0,-204.44,,
1117.0,-205.50,,
1118.0,-207.41,,
1119.0,-209.63,,
1120.0,-211.96,,
1121.0,-214.08,,
1122.0,-215.50,,
1123.0,-216.80,,
1124.0,-217.04,,
1125.0,-216.53,,
1126.0,-215.46,,
1127.0,-214.27,,
1128.0,-212.92,,
1129.0,-212.20,,
1130.0,-211.25,,
1131.0,-210.42,,
1132.0,-210.33,,
1133.0,-210.30,,
1134.0,-211.11,,
1135.0,-212.38,,
1136.0,-214.18,,
1137.0,-216.04,,
1138.0,-217.71,,
1139.0,-218.63,,
1140.0,-219.16,,
1141.0,-219.27,,
1142.0,-219.33,,
1143.0,-219.26,,
1144.0,-218.87,,
1145.0,-218.32,,
1146.0,-217.56,,
1147.0,-217.18,,
1148.0,-217.04,,
1149.0,-217.38,,
1150.0,-217.88,,
1151.0,-218.60,,
1152.0,-219.56,,
1153.0,-220.59,,
1154.0,-221.66,,
1155.0,-222.42,,
1156.0,-222.78,,
1157.0,-222.71,,
1158.0,-222.61,,
1159.0,-222.13,,
1160.0,-221.75,,
1161.0,-221.28,,
1162.0,-221.06,,
1163.0,-220.90,,
1164.0,-220.96,,
1165.0,-221.04,,
1166.0,-221.40,,
1167.0,-222.33,,
1168.0,-223.41,,
1169.0,-224.40,,
1170.0,-225.09,,
1171.0,-225.76,,
1172.0,-226.00,,
1173.0,-226.27,,
1174.0,-226.17,,
1175.0,-225.80,,
1176.0,-224.95,,
1177.0,-224.18,,
1178.0,-223.41,,
1179.0,-222.96,,
1180.0,-222.72,,
1181.0,-222.61,,
1182.0,-222.93,,
1183.0,-223.55,,
1184.0,-224.37,,
1185.0,-225.42,,
